1, 64
2, 2023314
3, 9644086
4, 0
7, 1244128
11, 0
19, 1101501
22, 50326237
25, 2
27, 0
32, 3
40, 66
45, 917720
49, 236967644
51, 4
65, 7711222
66, 140315460
71, 0
75, 621297811
78, 131216384
83, 0
93, 2542280
100, 2
102, 6096661
109, 0
110, 9
111, 0
121, 191226180
136, 0
143, 2576356
158, 0
175, 20
184, 115318851
187, 0
200, 0
238, 4423580
250, 15132389
261, 0
262, 2
271, 0
274, 0
279, 0
284, 30020983
288, 0
290, 1237263083
297, 1187225503
299, 0
300, 2226677
302, 3304524
303, 16460011
310, 1235633
312, 0
317, 42006780
318, 63157111
321, 7003847
322, 0
327, 36644389
332, 0
333, 1299817
342, 0
344, 2964019
345, 801086
346, 0
348, 1
349, 1117987
350, 1203841
351, 15910517
353, 64054500
359, 0
360, 94488671
362, 1321759
370, 0
373, 0
375, 0
379, 0
381, 64976675
382, 1693135
385, 0
391, 227811511
394, 100432528
396, 4198778
398, 13303760
401, 690445
402, 42874660
404, 4
405, 33279062
406, 5298626
412, 0
421, 0
422, 24
425, 7878910
428, 1227344
429, 0
430, 3300070
431, 20155795
434, 0
437, 65132191
438, 1295598
439, 5562879
440, 144101298
441, 1016903
447, 3605259
450, 16862983
451, 802418
454, 372798225
458, 0
459, 0
460, 0
461, 10310348
463, 0
468, 6165597
469, 1222286
470, 0
473, 0
477, 0
484, 3
492, 0
493, 0
507, 0
509, 0
511, 0
519, 0
532, 0
556, 0
572, 0
580, 0
582, 12198374
586, 31423281
602, 1219602
605, 12
613, 185679499
619, 0
622, 20
630, 21994670
634, 0
644, 15981370
651, 0
657, 0
658, 42
660, 0
669, 0
674, 0
683, 0
689, 0
703, 0
709, 0
728, 3
730, 2486704
732, 9
733, 2138602
737, 0
745, 1287381
749, 6
750, 0
752, 0
756, 0
763, 496670281
766, 286555161
767, 2587461
778, 7464776
783, 0
788, 0
791, 0
795, 1
798, 0
799, 5250912
801, 51439106
802, 0
806, 35792208
824, 2319516
825, 0
827, 0
828, 4
838, 0
840, 6
848, 6434753
855, 0
856, 1206212
860, 0
865, 0
889, 1298000
890, 0
892, 2572525
893, 0
896, 0
908, 1098541
911, 0
913, 0
915, 0
916, 0
919, 3793887
927, 0
930, 686262
934, 14911318
935, 1100447
940, 0
943, 2572705
947, 8
949, 106
955, 113204202
956, 2608714
961, 0
970, 2
972, 1012669
979, 0
1004, 2190208
1008, 0
1015, 4438345
1017, 11004652
1021, 1
1023, 0
1028, 0
1037, 0
1040, 2
1042, 0
1044, 624348
1046, 0
1047, 0
1048, 10435544
1049, 0
1050, 8202633
1056, 405402316
1058, 2177377
1059, 0
1061, 5582511
1068, 0
1073, 8962933
1079, 3410314
1084, 2
1096, 16269230
1098, 23746145
1100, 4926633
1102, 959997
1106, 64333385
1107, 0
1109, 0
1114, 81732
1119, 0
1123, 0
1131, 134724046
1134, 0
1139, 0
1143, 0
1148, 0
1149, 57229939
1152, 0
1162, 45444796
1168, 0
1171, 0
1176, 193818120
1181, 0
1186, 0
1190, 3
1198, 0
1222, 0
1223, 8205463
1227, 5171087
1229, 0
1231, 17
1233, 6713389
1234, 0
1243, 0
1245, 2062915
1249, 0
1256, 0
1261, 4807255
1266, 27536026
1273, 0
1281, 0
1291, 6705438
1302, 0
1305, 1303540
1306, 73274749
1310, 101505756
1320, 0
1328, 9
1335, 0
1345, 169258301
1353, 1011656
1355, 8179201
1358, 72947590
1360, 0
1377, 0
1384, 1113391
1392, 0
1407, 0
1409, 93184717
1421, 0
1437, 0
1441, 139707297
1443, 0
1445, 0
1446, 1185608
1447, 0
1450, 9929171
1459, 3515828
1463, 118135945
1464, 0
1465, 128000972
1474, 2
1478, 0
1481, 5104233
1483, 0
1492, 86591407
1496, 0
1508, 914512
1516, 3
1532, 130156482
1536, 0
1537, 8
1540, 8847527
1556, 0
1557, 3144172
1568, 6220864
1573, 50283304
1579, 0
1580, 0
1587, 3987402
1593, 20850535
1610, 2186207
1623, 0
1631, 0
1645, 0
1646, 0
1649, 4815969
1650, 70770038
1666, 0
1672, 0
1682, 18861571
1688, 34716366
1695, 0
1698, 9072009
1703, 65466561
1708, 1046668
1709, 0
1713, 0
1715, 7666815
1729, 0
1737, 12045167
1759, 0
1770, 0
1778, 1
1784, 0
1797, 0
1811, 2055054
1822, 0
1826, 5202114
1835, 0
1837, 1241987
1840, 21930251
1841, 1287259
1847, 40140666
1859, 1
1874, 1
1877, 0
1878, 0
1887, 0
1888, 0
1898, 85536375
1907, 2132529
1916, 1016067
1924, 0
1939, 0
1946, 992043726
1969, 0
1979, 0
1980, 0
1985, 0
1988, 2312287
1993, 0
2000, 297859896
2011, 1
2024, 4
2029, 0
2035, 0
2036, 0
2039, 27084394
2042, 15833311
2043, 1300802
2047, 0
2051, 119602121
2056, 1060434
2060, 4434271
2082, 3539521
2083, 0
2085, 0
2089, 0
2095, 12058561
2097, 0
2106, 447
2126, 2119620
2146, 0
2147, 0
2149, 0
2158, 1289771
2164, 1120471
2165, 0
2177, 0
2181, 0
2183, 1853578
2191, 49525238
2192, 0
2196, 30
2197, 0
2209, 0
2218, 0
2224, 0
2225, 0
2233, 277631372
2234, 4064243
2237, 0
2258, 0
2259, 0
2264, 1219006
2273, 88373933
2274, 0
2284, 13971606
2285, 1
2290, 207624573
2294, 2408415
2306, 0
2310, 0
2312, 3082480
2317, 0
2318, 0
2330, 0
2344, 0
2349, 1231174
2356, 4067690
2361, 0
2362, 122950327
2363, 7454835
2381, 2746092
2383, 178863650
2384, 198788900
2386, 1
2393, 0
2415, 35725595
2424, 0
2436, 0
2452, 0
2467, 21
2480, 41167775
2481, 95427651
2490, 0
2496, 0
2497, 0
2501, 0
2502, 6199028
2503, 34453888
2508, 0
2513, 0
2530, 252728890
2536, 0
2554, 96757849
2555, 0
2562, 0
2570, 71
2575, 24531285
2578, 2139916
2586, 0
2594, 24
2596, 0
2597, 56
2602, 0
2604, 0
2618, 0
2622, 117217416
2623, 0
2627, 7375300
2631, 0
2641, 0
2642, 0
2653, 7420034
2659, 0
2660, 1
2663, 0
2664, 0
2666, 0
2669, 5437694
2672, 6188850
2689, 135006482
2698, 895924
2701, 0
2702, 0
2720, 0
2733, 146468249
2738, 0
2747, 0
2757, 35437139
2779, 0
2784, 3512468
2796, 0
2807, 232490062
2811, 3337821
2819, 0
2821, 787257
2823, 1285228
2826, 0
2837, 0
2841, 134692482
2857, 0
2868, 7154011
2874, 2006567
2878, 0
2883, 2596252
2884, 0
2893, 43305805
2900, 254601
2901, 0
2906, 15066728
2907, 0
2912, 0
2926, 1180766169
2933, 0
2937, 568565
2954, 255063581
2968, 36
2985, 6
2991, 0
3005, 2058744
3027, 1321635
3032, 25639904
3035, 0
3040, 0
3041, 85822170
3049, 0
3067, 0
3075, 47108988
3077, 2436027
3106, 471378573
3108, 0
3118, 1829015
3121, 2096118
3124, 0
3132, 2
3143, 1062892
3154, 464800
3172, 0
3183, 0
3193, 1920013
3199, 108501125
3206, 126331846
3214, 884772
3253, 0
3272, 327906115
3291, 0
3293, 0
3304, 0
3308, 0
3324, 111352473
3329, 0
3332, 0
3333, 0
3365, 0
3376, 0
3377, 15960041
3380, 1304014
3384, 0
3394, 0
3396, 0
3400, 2
3401, 0
3402, 41026556
3404, 0
3409, 0
3460, 40952332
3461, 0
3462, 2115120
3465, 0
3473, 0
3479, 0
3485, 0
3487, 0
3493, 0
3502, 22343314
3503, 24723256
3521, 8898932
3536, 1976976
3544, 0
3545, 5752422
3546, 7
3547, 0
3557, 0
3568, 0
3593, 20199290
3602, 0
3603, 2235938
3621, 36404776
3627, 1241977
3634, 97639108
3635, 985939
3651, 70802923
3659, 0
3669, 4
3675, 3
3676, 1
3680, 9
3684, 788132302
3696, 0
3698, 1223993
3709, 2585384
3710, 3326081
3711, 8746243
3723, 0
3753, 6
3756, 0
3759, 0
3775, 0
3803, 43485168
3811, 2
3816, 2573415
3822, 0
3824, 1304458
3828, 0
3837, 1
3847, 39806375
3848, 6
3855, 0
3859, 8247215
3873, 0
3879, 0
3889, 0
3891, 1244251
3897, 12
3901, 23412235
3902, 1211517
3903, 0
3905, 0
3919, 0
3920, 0
3927, 0
3928, 775417
3931, 4576770
3948, 170167217
3958, 0
3959, 16455013
3969, 4437899
3970, 15090143
3977, 0
3983, 0
3992, 7711094
3993, 2184302
3995, 17889866
3996, 3967398
4002, 20124825
4003, 0
4008, 0
4013, 0
4015, 0
4020, 0
4034, 0
4037, 3943366
4040, 12106257
4042, 3666033
4047, 0
4053, 30168682
4054, 0
4061, 0
4069, 6754192
4085, 0
4086, 2590959
4096, 2528575
4111, 0
4117, 6
4118, 2443866
4119, 0
4128, 0
4133, 0
4137, 0
4140, 6230981
4144, 95002302
4149, 37360015
4155, 3923094
4158, 6544508
4177, 469309853
4180, 0
4181, 12362644
4183, 3009739
4194, 3859938
4198, 0
4213, 1224039
4231, 212489919
4248, 0
4262, 1112114
4274, 0
4276, 0
4281, 1304080
4298, 1093197
4304, 0
4312, 739850802
4315, 1221795
4324, 0
4333, 54883541
4336, 1284759
4351, 3353629
4354, 4065048
4361, 0
4362, 63677774
4366, 3860582
4367, 0
4379, 0
4391, 0
4394, 0
4402, 0
4423, 28114941
4424, 0
4428, 77989783
4433, 4251662
4435, 0
4438, 0
4463, 8365907
4477, 884792
4486, 0
4497, 1
4500, 300204
4503, 0
4504, 3576875
4517, 0
4519, 0
4528, 74006553
4542, 0
4554, 0
4556, 20590099
4558, 0
4572, 6576966
4580, 0
4600, 529947302
4613, 0
4614, 9582218
4622, 1107650
4639, 86014296
4649, 14285262
4653, 1314421
4658, 0
4661, 10
4678, 1031049
4685, 0
4696, 1291878
4701, 0
4706, 0
4707, 13677353
4720, 20718461
4721, 74087897
4737, 15
4745, 6
4753, 0
4755, 0
4760, 0
4763, 0
4767, 6845335
4778, 0
4780, 0
4789, 1044113
4790, 0
4794, 2076183
4800, 0
4803, 3881237
4807, 1
4811, 0
4814, 16030094
4832, 248111669
4842, 0
4854, 1295569
4872, 1231299
4890, 0
4894, 0
4910, 1044801
4923, 17873503
4948, 0
4953, 21855958
4959, 0
4961, 80610613
4971, 9
4975, 0
4987, 2
4991, 1215974
5010, 73174365
5015, 26273829
5017, 0
5018, 5
5031, 1
5034, 9962790
5043, 2479520
5081, 2062967
5082, 0
5091, 41221802
5094, 0
5100, 2654115
5101, 102547801
5107, 1120438
5115, 0
5124, 0
5150, 0
5152, 1923816
5177, 0
5181, 2772786
5200, 0
5217, 0
5223, 0
5229, 0
5239, 6095193
5251, 0
5258, 6
5259, 6385297
5263, 34130881
5267, 0
5274, 0
5279, 12979080
5281, 0
5288, 0
5301, 686013
5304, 0
5323, 0
5340, 10
5371, 3159357
5373, 0
5375, 0
5387, 13
5399, 0
5419, 0
5420, 1069251
5429, 1065097
5442, 80569816
5450, 1318895
5477, 0
5482, 0
5484, 0
5495, 13
5496, 70
5498, 6734677
5499, 0
5506, 0
5513, 7962648
5516, 2616352
5519, 1059992
5534, 0
5575, 1246784
5583, 15748853
5584, 0
5585, 7139701
5587, 2899634
5621, 0
5627, 3
5656, 9155788
5659, 1320617
5678, 0
5690, 307052344
5697, 3913556
5701, 12718551
5702, 0
5708, 1
5709, 10
5712, 154566733
5732, 1
5734, 4
5740, 15318521
5743, 6076940
5744, 0
5750, 0
5751, 0
5753, 0
5761, 2
5762, 0
5768, 0
5771, 0
5784, 10
5789, 3
5792, 7815174
5794, 0
5801, 4457653
5810, 20493352
5849, 0
5857, 0
5869, 0
5883, 0
5887, 0
5899, 0
5917, 24161516
5937, 10
5963, 8662996
5984, 24301340
5993, 0
5998, 0
6003, 0
6013, 1289735
6015, 2
6030, 1295592
6032, 3164270
6043, 51439771
6059, 12
6066, 0
6074, 0
6084, 11556451
6085, 142184055
6094, 991005350
6096, 1
6101, 314404051
6104, 3
6107, 12
6113, 6
6121, 1307243
6129, 13307024
6133, 0
6146, 0
6153, 4851342
6183, 0
6205, 9830297
6206, 0
6209, 0
6210, 0
6214, 4893020
6223, 0
6243, 0
6249, 8567622
6255, 0
6262, 12319057
6263, 1291845
6269, 4781823
6278, 3050421
6316, 65333694
6321, 0
6322, 6233837
6325, 6156362
6339, 0
6342, 6
6345, 0
6348, 11303228
6355, 0
6360, 0
6369, 0
6377, 0
6395, 0
6415, 0
6427, 51
6429, 2
6451, 23487820
6460, 2432963
6466, 0
6481, 3
6485, 0
6494, 1233614
6500, 0
6506, 16844020
6514, 5497794
6517, 1048647
6518, 15428639
6521, 0
6522, 0
6545, 5068213
6557, 0
6563, 0
6574, 1318671
6575, 0
6579, 0
6594, 0
6617, 0
6618, 0
6628, 0
6634, 1289216
6646, 1444325
6647, 6218113
6649, 1017094
6651, 0
6666, 76640476
6671, 0
6698, 0
6700, 0
6710, 0
6716, 0
6728, 0
6751, 2319245
6756, 6625321
6757, 0
6771, 0
6772, 0
6773, 1064995
6779, 1209264
6781, 0
6787, 0
6794, 364479827
6797, 0
6801, 0
6818, 114521714
6827, 1318876
6834, 0
6836, 0
6856, 0
6858, 0
6872, 22327954
6936, 14617572
6942, 33707760
6950, 118685318
6976, 3768796
6986, 0
6989, 0
6996, 0
6998, 0
6999, 5065570
7020, 0
7021, 0
7031, 1299839
7043, 0
7060, 0
7066, 0
7076, 194054435
7079, 0
7089, 0
7092, 32611828
7103, 0
7108, 1321959
7119, 0
7120, 0
7126, 0
7193, 0
7206, 382773508
7222, 0
7227, 0
7252, 1239718
7262, 0
7263, 0
7265, 0
7294, 1719964
7302, 1031628
7310, 0
7311, 16381982
7330, 1295046
7332, 0
7341, 1707376
7352, 0
7368, 4845974
7378, 0
7383, 0
7392, 0
7399, 1777185
7402, 25571986
7409, 1285762
7410, 63804025
7420, 0
7434, 0
7437, 0
7442, 0
7443, 914625
7448, 0
7458, 0
7460, 153730507
7482, 0
7494, 0
7507, 0
7519, 882686
7521, 0
7538, 0
7576, 2441457
7580, 0
7591, 8482629
7631, 40417541
7644, 1213613
7646, 0
7653, 0
7666, 55578735
7687, 0
7691, 0
7699, 0
7709, 35817603
7710, 96173829
7717, 0
7721, 870374
7727, 1101609
7732, 0
7742, 596614
7743, 26731405
7755, 0
7762, 3034982
7780, 0
7783, 0
7813, 0
7830, 0
7839, 0
7845, 0
7867, 0
7868, 2576491
7878, 0
7894, 0
7932, 0
7934, 0
7935, 0
7952, 47347382
7967, 0
7979, 0
7998, 0
8003, 0
8008, 138082844
8012, 0
8019, 0
8027, 0
8032, 22686705
8041, 1213802
8050, 0
8065, 0
8080, 0
8103, 101836987
8106, 11726760
8112, 6585819
8131, 17510173
8133, 328300399
8135, 0
8146, 1318518
8162, 0
8176, 116286549
8181, 0
8187, 0
8193, 0
8201, 0
8212, 0
8216, 1295749
8217, 2609290
8239, 0
8250, 7765892
8252, 3187725
8320, 1111031
8329, 0
8338, 3629696
8345, 0
8353, 0
8358, 0
8369, 0
8381, 1111457
8382, 0
8385, 461180041
8394, 0
8410, 0
8419, 6675748
8426, 0
8430, 317207243
8435, 3120287
8441, 0
8452, 0
8457, 0
8460, 0
8479, 0
8494, 0
8506, 0
8508, 33924830
8538, 0
8542, 0
8588, 32361284
8590, 0
8602, 1289757
8621, 3187855
8628, 247845474
8639, 0
8648, 0
8652, 0
8699, 0
8702, 0
8719, 6692368
8721, 0
8725, 2616872
8726, 0
8733, 0
8737, 6425218
8745, 0
8751, 0
8756, 0
8769, 0
8779, 0
8784, 1238005
8798, 0
8799, 261964780
8800, 0
8811, 0
8818, 0
8824, 0
8838, 0
8843, 1311007
8846, 0
8857, 9136352
8871, 0
8887, 18091517
8899, 0
8927, 0
8938, 7702918
8955, 0
8966, 0
8991, 50802014
9015, 0
9019, 0
9022, 0
9024, 0
9025, 399470105
9062, 0
9068, 2596477
9072, 278521405
9074, 0
9091, 27221561
9093, 1050011
9102, 0
9114, 0
9124, 0
9149, 0
9161, 5156617
9164, 0
9187, 0
9211, 0
9232, 13681669
9253, 1095009
9269, 47362713
9277, 0
9304, 0
9305, 0
9313, 0
9317, 244688431
9332, 0
9377, 1313153
9379, 0
9401, 3665580
9417, 22966194
9422, 0
9430, 1289476
9449, 8305057
9463, 0
9471, 1096298
9485, 10856857
9502, 1304362
9547, 0
9550, 26358702
9564, 0
9581, 0
9582, 0
9603, 0
9611, 0
9617, 10928723
9652, 47820614
9658, 3880031
9672, 19139114
9684, 1208393
9694, 33599838
9716, 0
9777, 0
9800, 0
9804, 0
9825, 0
9831, 0
9833, 15758513
9840, 1572709
9871, 3622518
9878, 0
9896, 0
9915, 5589751
9924, 96625077
9928, 9629608
9942, 0
9947, 14430969
10001, 0
10007, 0
10031, 0
10035, 424692719
10047, 0
10059, 17508490
10072, 1215978
10073, 0
10076, 66355641
10083, 0
10084, 0
10091, 0
10095, 0
10106, 0
10110, 1303401
10119, 0
10127, 0
10146, 0
10174, 0
10186, 0
10194, 0
10231, 0
10235, 0
10265, 9496286
10266, 53359618
10271, 0
10273, 13568167
10290, 3180514
10300, 1227397
10304, 0
10330, 1826083
10333, 3327850
10341, 0
10350, 0
10365, 0
10366, 216339501
10368, 3698478
10384, 2528608
10393, 0
10400, 32024299
10423, 0
10431, 0
10443, 4276870
10446, 5359083
10450, 0
10454, 4859504
10458, 0
10475, 0
10481, 0
10482, 4197934
10503, 116491032
10518, 0
10546, 0
10547, 0
10591, 9030931
10605, 27978981
10607, 0
10610, 0
10626, 0
10629, 0
10646, 0
10668, 0
10675, 0
10696, 175143886
10707, 0
10708, 489362
10712, 0
10718, 7586279
10727, 0
10735, 0
10744, 29016720
10763, 0
10769, 0
10774, 0
10810, 0
10834, 0
10839, 0
10846, 9011840
10847, 0
10850, 0
10854, 9101739
10858, 0
10862, 0
10881, 7474439
10893, 0
10898, 94756118
10901, 0
10903, 0
10909, 0
10923, 0
10926, 1117965
10929, 0
10941, 4807130
10946, 0
10980, 14533902
11009, 13428817
11010, 0
11025, 11604445
11028, 2127762
11035, 0
11051, 0
11054, 161524610
11056, 0
11059, 0
11081, 0
11084, 0
11100, 161203834
11108, 0
11115, 126483334
11124, 0
11141, 0
11142, 1760543538
11145, 105371120
11146, 0
11164, 0
11176, 0
11178, 0
11211, 11852337
11214, 0
11216, 0
11233, 3722539
11236, 8416204
11259, 2607968
11260, 740607627
11262, 0
11263, 0
11273, 0
11307, 0
11317, 5312477
11318, 0
11332, 0
11376, 0
11392, 0
11394, 5348077
11395, 3725943
11398, 0
11417, 18985858
11427, 0
11437, 0
11445, 0
11475, 0
11500, 740794
11504, 3883203
11521, 0
11540, 70705231
11546, 11779332
11552, 2035940
11574, 0
11576, 0
11581, 0
11598, 0
11599, 0
11618, 0
11640, 207226999
11647, 1095007
11682, 12929446
11705, 2412516
11716, 0
11738, 0
11741, 0
11765, 32716320
11768, 895861
11771, 0
11781, 0
11791, 1221910
11819, 0
11825, 0
11828, 0
11846, 0
11853, 0
11856, 0
11860, 0
11877, 1309434
11885, 0
11901, 0
11919, 727763315
11920, 1285522
11926, 441496946
11945, 0
11949, 1242705
11966, 12307079
12008, 0
12064, 0
12106, 0
12107, 0
12120, 40474257
12126, 0
12128, 0
12138, 23204337
12156, 5165378
12166, 121155810
12170, 0
12176, 21477029
12178, 122069732
12192, 0
12204, 2637189
12205, 0
12218, 5157845
12233, 0
12259, 0
12281, 2752787
12283, 0
12301, 1208295
12310, 51984388
12325, 1304334
12337, 6414287
12352, 0
12356, 0
12357, 4909351
12395, 0
12402, 1031461
12419, 0
12481, 515483218
12482, 3362332
12487, 8980005
12489, 7890825
12518, 0
12547, 41783991
12565, 2059436
