1, 541260
2, 0
3, 95419
4, 0
7, 59152
11, 138663
22, 490272
25, 0
27, 3
28, 0
32, 19820
40, 0
45, 504125
49, 8773608
51, 106396
65, 6
66, 2256523
71, 0
75, 1046870
76, 0
78, 4879011
81, 63935
83, 19895
85, 0
88, 63934
98, 0
100, 41548
102, 154803
109, 78288
110, 0
121, 3461954
135, 0
136, 501360
140, 0
142, 0
143, 5
175, 0
180, 0
184, 1385793
200, 0
211, 0
238, 5180264
250, 127515
255, 0
259, 265105
262, 0
271, 0
273, 0
274, 0
284, 983927
288, 182850
290, 20132736
296, 0
297, 18104293
299, 119711
303, 142827
307, 0
310, 0
316, 0
317, 4706512
318, 424332
321, 153550
324, 0
327, 0
332, 0
333, 0
339, 50481
340, 0
343, 42673
344, 3535034
345, 0
346, 0
348, 0
349, 52248
350, 0
351, 5
353, 644327
359, 0
360, 2104920
361, 0
362, 0
367, 0
370, 63760
373, 0
377, 0
379, 66335
380, 0
381, 1084545
382, 47094
385, 0
386, 0
391, 4872930
394, 86503
396, 1035503
398, 1093845
401, 0
402, 659016
404, 67239
405, 408380
406, 218897
408, 38363
416, 0
421, 0
424, 34363
425, 0
426, 0
428, 151459
429, 0
430, 117
431, 940685
434, 0
437, 1232157
439, 8
440, 459026
445, 0
447, 54977
448, 0
450, 2529178
451, 632953
454, 4095397
458, 0
459, 0
460, 64722
461, 8
467, 0
468, 339635
469, 0
473, 0
477, 53388
484, 0
492, 90943
493, 0
494, 0
498, 0
519, 9
532, 0
556, 0
558, 0
577, 0
582, 484743
586, 5367501
597, 0
602, 0
605, 87859
613, 4431334
617, 0
619, 0
622, 59381
625, 0
630, 1093222
643, 0
644, 331573
651, 0
658, 525191
661, 0
673, 0
674, 0
675, 179345
683, 2594352
689, 64706
695, 0
699, 0
703, 2943779
707, 0
712, 0
730, 0
732, 40110
733, 231996
734, 70870
737, 0
740, 0
745, 8
750, 116307
756, 0
757, 0
763, 4225810
766, 4943469
772, 0
778, 78203
785, 0
788, 0
791, 0
795, 0
797, 0
798, 217743
799, 0
800, 56449
801, 3960778
805, 0
806, 34694
812, 47716
813, 0
818, 0
824, 1351909
825, 0
827, 0
828, 129036
836, 0
839, 0
840, 0
848, 0
874, 0
881, 0
889, 0
890, 0
913, 0
915, 163665
916, 0
919, 320967
933, 0
934, 240842
935, 478633
936, 0
938, 0
940, 0
942, 103223
943, 794412
947, 0
949, 65337
952, 0
955, 2814632
956, 120082
960, 159970
961, 0
965, 0
970, 0
972, 47483
979, 0
986, 0
987, 55539
992, 0
1004, 612330
1005, 0
1015, 0
1017, 201727
1018, 0
1019, 0
1020, 0
1021, 60135
1028, 120573
1040, 70587
1041, 0
1042, 0
1044, 1577421
1046, 202712
1047, 59179
1048, 0
1049, 130823
1050, 4571181
1055, 0
1056, 1987937
1058, 0
1059, 219229
1060, 0
1061, 211290
1068, 0
1074, 153903
1079, 69628
1084, 0
1094, 295100
1095, 69311
1096, 53021
1098, 95413
1100, 32470
1102, 120940
1106, 2006712
1107, 172270
1114, 70067
1119, 0
1121, 14337
1131, 5761239
1142, 0
1143, 0
1146, 0
1148, 0
1149, 1242009
1150, 0
1162, 1117528
1171, 0
1172, 0
1176, 7531265
1179, 0
1182, 0
1186, 0
1190, 2856786
1197, 28441
1198, 0
1199, 0
1220, 0
1223, 109335
1227, 0
1228, 0
1229, 0
1231, 201336
1233, 57252
1238, 0
1243, 0
1245, 275002
1246, 0
1261, 287126
1266, 1765075
1272, 0
1273, 0
1275, 0
1281, 0
1291, 420884
1302, 6
1305, 0
1306, 1969181
1310, 4020625
1315, 0
1320, 64346
1328, 311253
1335, 734045
1345, 12030571
1353, 484863
1355, 5138382
1358, 4836670
1363, 0
1375, 0
1378, 68912
1384, 81670
1386, 0
1389, 0
1392, 0
1400, 0
1407, 84384
1409, 5891667
1434, 0
1437, 1225600
1441, 11431553
1445, 0
1446, 182249
1447, 0
1450, 324806
1459, 4176266
1463, 4893417
1464, 568822
1465, 9237633
1467, 0
1474, 257879
1478, 178969
1481, 132885
1483, 613551
1492, 746488
1508, 425762
1516, 70455
1521, 0
1528, 890244
1532, 5194302
1536, 71145
1539, 128881
1540, 95361
1546, 46623
1547, 0
1557, 451582
1568, 47902
1573, 3436518
1574, 0
1579, 50757
1580, 0
1585, 0
1587, 1448693
1589, 45474
1590, 80205
1593, 437086
1596, 0
1610, 0
1619, 0
1622, 47098
1626, 114243
1631, 356903
1643, 122116
1646, 64196
1648, 614012
1649, 372704
1650, 1674061
1651, 0
1657, 159201
1662, 0
1669, 0
1672, 0
1674, 1535574
1680, 0
1682, 1280372
1684, 0
1688, 1120268
1692, 0
1695, 0
1698, 0
1703, 131416
1704, 0
1708, 0
1713, 0
1715, 0
1722, 0
1729, 163681
1730, 0
1735, 0
1737, 1718488
1743, 0
1756, 0
1763, 67031
1777, 0
1784, 0
1790, 0
1797, 155595
1811, 72461
1816, 0
1822, 2
1825, 0
1826, 197614
1828, 0
1832, 62
1835, 0
1837, 0
1840, 25129
1841, 91630
1847, 591356
1849, 0
1851, 0
1866, 0
1867, 115759
1874, 243917
1876, 0
1877, 60763
1878, 0
1887, 309701
1888, 0
1894, 0
1898, 3273264
1907, 0
1916, 41172
1921, 0
1936, 0
1937, 0
1939, 290347
1946, 27953581
1953, 71397
1956, 0
1961, 0
1964, 40953
1969, 67758
1982, 0
1985, 35026
1988, 0
1992, 0
1993, 17620
1997, 0
